icao24,callsign,origin_country,longitude,latitude,baro_altitude,velocity,heading,vertical_rate,geo_altitude,speed_diff,alt_diff,movement
ac857b,PDT5802 ,United States,-84.1562,36.382,10058.4,250.69,131.67,0.33,10325.1,31.650000000000006,-2065.0200000000004,1
ac8583,AAL778  ,United States,-78.8421,38.9862,9753.6,198.13,242.3,0.0,9921.24,-52.56,-403.8600000000006,1
ac8588,DAL1895 ,United States,-91.293,40.6152,10363.2,184.55,244.58,-0.33,10515.6,-13.579999999999984,594.3600000000006,1
ac858a,AVA215  ,United States,-68.6538,12.5181,11574.78,210.99,224.6,0.33,12252.96,26.439999999999998,1737.3599999999988,1
ac858e,OZN906  ,United States,-80.4134,25.6437,182.88,26.28,86.63,0.98,220.98,-184.71,-12031.98,1
ac8590,N906BA  ,United States,-80.5515,25.57,297.18,39.11,153.43,-0.98,335.28,12.829999999999998,114.29999999999998,1
ac860e,N906GB  ,United States,-79.2921,26.6816,6423.66,220.75,31.47,11.38,6736.08,181.64,6400.8,1
ac86af,AAL2863 ,United States,-97.1341,30.3261,5463.54,206.17,60.56,13.66,5715.0,-14.580000000000013,-1021.0799999999999,1
ac86ee,RYA906  ,United States,-150.2258,60.8228,3992.88,93.45,200.63,5.85,3642.36,-112.71999999999998,-2072.64,1
ac8777,SWA2213 ,United States,-78.9342,37.0747,12192.0,213.88,219.24,0.0,12405.36,120.42999999999999,8763.0,1
ac8985,DAL889  ,United States,-109.1342,45.3973,10363.2,232.71,267.72,0.0,10424.16,18.830000000000013,-1981.2000000000007,1
ac899f,EPI907  ,United States,-80.9185,28.9104,350.52,60.24,272.45,-0.33,419.1,-172.47,-10005.06,1
ac89c0,MTN8120 ,United States,-69.7672,13.2795,4457.7,147.8,247.27,-6.83,4640.58,87.56,4221.48,1
ac8a9c,EJA907  ,United States,-84.4657,36.2789,13106.4,197.2,235.52,0.0,13365.48,49.39999999999998,8724.9,1
ac8adc,N907TF  ,United States,-79.8798,35.5993,13106.4,257.81,193.15,-0.33,13357.86,60.610000000000014,-7.619999999998981,1
ac8ade,N907TH  ,United States,-84.3454,33.3891,274.32,34.69,234.66,-0.33,350.52,-223.12,-13007.34,1
ac8aec,WUP907  ,United States,-105.9266,34.8622,12496.8,288.5,76.81,0.33,12824.46,253.81,12473.939999999999,1
ac8b2e,SWA1283 ,United States,-86.6688,36.1283,0.0,0.0,253.12,0.0,0.0,-288.5,-12824.46,0
ac8b43,EDV4679 ,United States,-90.9357,30.7252,1097.28,103.33,223.79,-7.48,1165.86,103.33,1165.86,1
ac8ce5,AAL1611 ,United States,-115.1362,36.0792,0.0,3.6,149.06,0.0,0.0,-99.73,-1165.86,0
ac8d3c,DAL1401 ,United States,-77.6363,34.7155,10058.4,230.24,11.86,0.0,10355.58,226.64000000000001,10355.58,1
ac8d41,N908DT  ,United States,-80.0502,26.503,228.6,76.28,183.48,0.0,274.32,-153.96,-10081.26,1
ac8d58,ERU908  ,United States,-82.6455,27.4694,533.4,52.16,143.02,-2.28,594.36,-24.120000000000005,320.04,1
ac8d5c,SKW5133 ,United States,-103.1759,42.1176,9753.6,213.6,178.21,0.0,9814.56,161.44,9220.199999999999,1
ac8e1d,AAL3317 ,United States,-78.3313,31.5975,11277.6,224.16,8.45,0.0,11635.74,10.560000000000002,1821.1800000000003,1
ac8ee5,SWA1220 ,United States,-96.9055,39.3058,10363.2,184.69,270.0,0.0,10523.22,-39.47,-1112.5200000000004,1
ac9018,N9086K  ,United States,-119.8069,39.0977,2621.28,45.93,285.59,1.63,2705.1,-138.76,-7818.119999999999,1
ac915c,N909HT  ,United States,-84.9155,35.7223,4777.74,148.35,261.22,0.0,4968.24,102.41999999999999,2263.14,1
ac91d4,AAL2739 ,United States,-78.2484,24.9312,10637.52,252.3,118.5,3.9,11087.1,103.95000000000002,6118.860000000001,1
ac929c,SWA2792 ,United States,-121.1925,37.2479,9448.8,229.39,108.03,0.0,9662.16,-22.910000000000025,-1424.9400000000005,1
ac93ce,,United States,-95.3198,30.3002,243.84,43.92,76.45,3.9,0.0,-185.46999999999997,-9662.16,1
ac9451,FFP91   ,United States,-96.2522,35.4948,7010.4,244.2,72.21,-0.33,7277.1,200.27999999999997,7277.1,1
ac9704,N910DP  ,United States,-115.9338,33.9464,8801.1,207.54,274.83,-5.53,9052.56,-36.66,1775.4599999999991,1
ac9709,DAL1177 ,United States,-115.3836,34.9017,11277.6,244.96,22.47,0.0,11529.06,37.420000000000016,2476.5,1
ac979e,CXK1015 ,United States,-85.5694,38.5841,1463.04,89.11,65.8,-5.53,1508.76,-155.85000000000002,-10020.3,1
ac97e4,AAL3122 ,United States,-107.2539,32.0775,11285.22,257.76,107.06,0.65,11635.74,168.64999999999998,10126.98,1
ac984c,BXX10   ,United States,-108.9413,39.2152,12192.0,216.98,203.77,0.0,12352.02,-40.78,716.2800000000007,1
ac98ac,SWA1156 ,United States,-117.18,32.7302,0.0,7.72,106.88,0.0,0.0,-209.26,-12352.02,0
ac990b,N9100H  ,United States,-150.1362,61.8403,1752.6,46.22,73.18,0.0,1524.0,38.5,1524.0,1
ac9b54,N911KS  ,United States,-79.0707,34.9552,327.66,62.64,236.05,-0.98,434.34,16.42,-1089.66,1
ac9c50,N911VU  ,United States,-87.3552,35.7014,4175.76,112.0,253.73,-0.33,4343.4,49.36,3909.0599999999995,1
ac9e26,AAL631  ,United States,-72.0956,21.9251,2590.8,153.37,321.4,11.38,2735.58,41.370000000000005,-1607.8199999999997,1
ac9e77,DAL2070 ,United States,-101.1827,40.5302,10668.0,262.97,95.28,0.0,10759.44,109.60000000000002,8023.860000000001,1
ac9f51,N912NM  ,United States,-105.0522,39.6191,3672.84,91.6,261.28,8.13,3741.42,-171.37000000000003,-7018.02,1
ac9f52,AAL2558 ,United States,-86.6866,22.8832,11277.6,240.64,119.03,0.0,11803.38,149.04,8061.959999999999,1
ac9f88,EJA912  ,United States,-84.5227,33.7767,0.0,0.0,210.94,0.0,0.0,-240.64,-11803.38,0
ac9ff2,,United States,-97.0341,32.9059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
aca02f,EDV4903 ,United States,-89.5444,35.5151,6240.78,205.13,12.01,11.38,6499.86,205.13,6499.86,1
aca20c,KFS123  ,United States,-84.6913,35.8741,10668.0,248.01,65.88,0.0,10965.18,42.879999999999995,4465.320000000001,1
aca287,VJA913  ,United States,-74.2485,41.0278,762.0,125.03,89.06,-0.33,830.58,-122.97999999999999,-10134.6,1
aca2ae,JSX500  ,United States,-80.288,25.9102,-38.1,64.08,122.54,-3.25,15.24,-60.95,-815.34,1
aca309,AAL3231 ,United States,-92.5408,34.9566,11277.6,242.05,43.02,0.0,11605.26,177.97000000000003,11590.02,1
aca33f,EJA913  ,United States,-87.8986,42.958,0.0,0.0,90.0,0.0,0.0,-242.05,-11605.26,0
aca35d,REH050  ,United States,-122.0658,40.0607,1615.44,101.92,153.31,0.0,1661.16,101.92,1661.16,1
aca3d1,,United States,-81.298,28.4303,0.0,11.32,180.0,0.0,0.0,-90.6,-1661.16,1
aca3e6,EDV5340 ,United States,-73.7136,41.2434,1226.82,118.83,170.78,-6.18,1287.78,107.50999999999999,1287.78,1
aca594,AAL2941 ,United States,-115.7104,35.5712,3901.44,152.78,355.36,0.33,4000.5,33.95,2712.7200000000003,1
acab11,AAL2572 ,United States,-80.796,34.8018,1417.32,116.91,308.03,-5.85,1531.62,115.36999999999999,1531.62,1
acab3f,SWA2299 ,United States,-105.9925,39.21,7551.42,233.87,65.3,-9.75,7620.0,116.96000000000001,6088.38,1
acab54,EDV5482 ,United States,-92.3712,37.8789,10668.0,263.11,56.0,-0.33,10934.7,29.24000000000001,3314.7000000000007,1
acac8c,N9157A  ,United States,-116.8164,32.8376,1615.44,39.94,82.6,3.25,1653.54,-223.17000000000002,-9281.16,1
acad38,FFL1065 ,United States,-83.5253,41.4646,7010.4,218.89,173.79,0.0,7086.6,178.95,5433.06,1
acad84,N916FT  ,United States,-116.826,33.096,1043.94,56.53,139.06,-0.33,1051.56,-162.35999999999999,-6035.040000000001,1
acada0,N916GW  ,United States,-117.1182,32.8084,243.84,38.08,268.45,-3.9,243.84,-18.450000000000003,-807.7199999999999,1
acae7c,N916RR  ,United States,-117.6679,33.4155,1333.5,59.3,316.05,-0.98,1356.36,21.22,1112.52,1
acaec8,AAL2112 ,United States,-111.7153,34.4291,9456.42,266.58,106.83,0.0,9685.02,207.27999999999997,8328.66,1
acaf87,N9161Y  ,United States,-97.8683,31.886,1668.78,101.03,18.71,-0.33,1676.4,-165.54999999999998,-8008.620000000001,1
acb0b9,AAL998  ,United States,-81.1018,22.6925,11887.2,222.49,200.15,0.0,12428.22,121.46000000000001,10751.82,1
acb124,SKW5858 ,United States,-94.4025,29.9933,6454.14,181.17,88.21,7.8,6758.94,-41.32000000000002,-5669.28,1
acb18a,JSX464  ,United States,-111.1493,34.5858,6979.92,219.34,32.65,10.4,7147.56,38.170000000000016,388.6200000000008,1
acb193,N917KF  ,United States,-122.4166,45.5399,106.68,24.89,262.87,-1.3,137.16,-194.45,-7010.400000000001,1
acb1f8,RKJ917  ,United States,-118.8623,38.375,11772.9,267.55,82.82,3.9,12016.74,242.66000000000003,11879.58,1
acb285,AAL795  ,United States,-101.4098,35.301,10066.02,266.34,74.54,0.0,10370.82,-1.2100000000000364,-1645.92,1
acb2aa,N917WK  ,United States,-111.9138,40.2774,2651.76,99.21,350.15,-0.33,2720.34,-167.13,-7650.48,1
acb2ad,SWA4172 ,United States,-115.6502,33.7273,11277.6,259.15,69.55,0.0,11551.92,159.94,8831.58,1
acb308,N9170D  ,United States,-92.5231,44.5922,396.24,39.97,148.15,-4.55,403.86,-219.17999999999998,-11148.06,1
acb468,PDT5970 ,United States,-82.2393,36.4269,9517.38,151.32,328.2,5.53,9791.7,111.35,9387.84,1
acb46a,ASI968  ,United States,-112.5716,33.8228,1981.2,43.52,96.79,0.98,2019.3,-107.79999999999998,-7772.400000000001,1
acb486,N918BK  ,United States,-95.2897,31.9809,3939.54,113.73,162.63,10.08,4137.66,70.21000000000001,2118.3599999999997,1
acb48d,LLN418  ,United States,-97.3721,32.9746,457.2,32.96,267.32,0.33,434.34,-80.77000000000001,-3703.3199999999997,1
acb496,N918CA  ,United States,-118.6303,34.8294,4061.46,151.02,155.44,-7.8,4160.52,118.06,3726.1800000000003,1
acb4c1,DAL578  ,United States,-86.9528,21.2037,1173.48,119.57,303.42,-6.83,1257.3,-31.450000000000017,-2903.2200000000003,1
acb636,AAL2523 ,United States,-80.6113,33.8195,10058.4,237.44,27.06,0.0,10393.68,117.87,9136.380000000001,1
acb658,N918WA  ,United States,-112.9503,35.3505,7795.26,164.96,243.12,-5.2,7955.28,-72.47999999999999,-2438.4000000000005,1
acb821,ASI939  ,United States,-112.4691,33.7709,1356.36,55.31,288.43,0.33,1356.36,-109.65,-6598.92,1
acb827,AAL1564 ,United States,-78.6485,36.3696,8839.2,241.12,38.07,0.0,9105.9,185.81,7749.54,1
acb84d,NCR857  ,United States,-115.1408,52.2903,9448.8,272.08,130.86,0.33,9326.88,30.95999999999998,220.97999999999956,1
acb878,DAL1960 ,United States,-91.5616,37.2985,11277.6,234.99,169.4,0.0,11544.3,-37.089999999999975,2217.42,1
acb90d,N919KT  ,United States,-81.4983,28.1751,434.34,40.25,308.77,-0.98,502.92,-194.74,-11041.38,1
acb953,AAL2316 ,United States,-78.8177,37.7006,9144.0,211.24,219.47,0.0,9357.36,170.99,8854.44,1
acba1b,SWA2702 ,United States,-121.927,37.3666,0.0,0.0,50.62,0.0,0.0,-211.24,-9357.36,0
acba30,EDV4986 ,United States,-79.8137,36.1935,883.92,71.31,226.17,-4.55,967.74,71.31,967.74,1
acbaf8,N91934  ,United States,-122.1141,37.6564,-7.62,39.37,298.91,-5.2,22.86,-31.940000000000005,-944.88,1
acbbc5,N9199Z  ,United States,-96.8742,36.1796,922.02,47.37,81.25,-1.95,906.78,8.0,883.92,1
acbbda,N92AJ   ,United States,-97.8918,40.6114,8846.82,167.28,258.83,8.45,8976.36,119.91,8069.580000000001,1
acbc89,N92HJ   ,United States,-98.0685,32.1401,1805.94,95.24,267.83,0.33,1859.28,-72.04,-7117.080000000001,1
acbc9f,N92JF   ,United States,-90.0675,35.213,2369.82,69.13,255.34,0.0,2461.26,-26.11,601.9800000000002,1
acbe3c,DAL2163 ,United States,-73.546,43.2115,7909.56,204.06,282.67,3.58,7901.94,134.93,5440.679999999999,1
acbe63,AVA269  ,United States,-84.5495,18.7518,11277.6,250.64,135.08,0.0,11864.34,46.579999999999984,3962.4000000000005,1
acbf15,N920KK  ,United States,-84.4277,38.246,297.18,20.95,204.68,-1.95,335.28,-229.69,-11529.06,1
acbf60,NKS2205 ,United States,-87.9178,41.9704,0.0,1.03,270.0,0.0,0.0,-19.919999999999998,-335.28,0
acbfcf,VTE022  ,United States,-78.7715,40.7353,6355.08,218.2,72.72,4.88,6431.28,217.17,6431.28,1
acc091,N9200Q  ,United States,-95.8945,36.2823,670.56,62.42,184.25,-1.95,632.46,-155.77999999999997,-5798.82,1
acc153,N92059  ,United States,-121.7438,39.6669,563.88,69.12,135.0,0.33,556.26,6.700000000000003,-76.20000000000005,1
acc1eb,ASA755  ,United States,-120.0542,44.9164,10668.0,244.32,137.47,0.0,10767.06,175.2,10210.8,1
acc1f9,N921AZ  ,United States,-111.7388,33.0026,4099.56,110.32,147.57,-0.33,4213.86,-134.0,-6553.2,1
acc330,COL921  ,United States,-111.9193,33.6177,0.0,0.0,315.0,0.0,0.0,-110.32,-4213.86,0
acc350,EJA921  ,United States,-85.6996,34.6186,7459.98,173.6,226.8,10.73,7741.92,173.6,7741.92,1
acc36a,N921RT  ,United States,-83.0184,29.1569,4777.74,91.01,317.29,0.0,5013.96,-82.58999999999999,-2727.96,1
acc3f7,EDV5202 ,United States,-88.4923,42.6912,9753.6,209.28,322.79,-0.33,9806.94,118.27,4792.9800000000005,1
acc5fb,DAL734  ,United States,-122.3125,47.4422,0.0,4.89,106.88,0.0,0.0,-204.39000000000001,-9806.94,0
acc626,N922FS  ,United States,-107.8229,37.8299,3665.22,34.99,143.97,5.2,3741.42,30.1,3741.42,1
acc6b9,N922MP  ,United States,-97.4748,27.7483,365.76,51.67,125.27,4.23,381.0,16.68,-3360.42,1
acc6d1,AAL2078 ,United States,-102.991,34.9268,10363.2,212.82,297.18,0.0,10652.76,161.14999999999998,10271.76,1
acc799,SWA1783 ,United States,-86.0618,40.3249,6804.66,187.44,338.93,-5.2,6911.34,-25.379999999999995,-3741.42,1
acc7ae,EDV5228 ,United States,-78.3819,41.8856,9448.8,275.12,93.11,0.0,9479.28,87.68,2567.9400000000005,1
acc954,PDT5831 ,United States,-75.7935,38.9375,4427.22,207.24,37.64,-4.88,4533.9,-67.88,-4945.380000000001,1
acc961,DAL2620 ,United States,-94.6846,35.7715,6720.84,196.03,295.83,-16.58,6979.92,-11.210000000000008,2446.0200000000004,1
acc9b2,DAL1384 ,United States,-83.3274,35.1821,9753.6,228.18,195.7,0.33,10050.78,32.150000000000006,3070.8600000000006,1
acca19,JBU2010 ,United States,-118.4026,33.9474,0.0,2.57,354.38,0.0,0.0,-225.61,-10050.78,0
acca7b,JTZ923  ,United States,-85.7449,39.1965,3604.26,154.82,351.98,-7.48,3680.46,152.25,3680.46,1
acca88,AAL909  ,United States,-81.5093,38.2722,11582.4,192.33,252.73,0.0,11765.28,37.51000000000002,8084.820000000001,1
accb22,AAL2789 ,United States,-111.9991,33.4322,0.0,7.72,90.0,0.0,0.0,-184.61,-11765.28,0
accbbe,CXK696  ,United States,-98.6926,29.2847,1158.24,53.88,79.55,-0.98,1196.34,46.160000000000004,1196.34,1
accd69,DAL1316 ,United States,-114.7426,36.249,3863.34,192.35,39.14,10.73,3947.16,138.47,2750.8199999999997,1
acce1b,N924MB  ,United States,-108.5441,39.015,12504.42,264.04,71.25,0.33,12672.06,71.69000000000003,8724.9,1
acce3f,AAL2613 ,United States,-87.8202,41.8841,2918.46,137.89,277.07,-3.58,2933.7,-126.15000000000003,-9738.36,1
acce5c,CYO924  ,United States,-95.4004,29.7217,571.5,98.4,96.6,-0.98,594.36,-39.48999999999998,-2339.3399999999997,1
acceab,SKW5082 ,United States,-88.2244,46.0579,3489.96,147.13,359.8,-3.9,3444.24,48.72999999999999,2849.8799999999997,1
accebe,N924TQ  ,United States,-113.6856,34.9332,13716.0,274.68,58.24,0.0,14043.66,127.55000000000001,10599.42,1
accf1c,EDV5098 ,United States,-73.7633,40.6413,0.0,8.75,300.94,0.0,0.0,-265.93,-14043.66,0
accfc1,N92424  ,United States,-120.6133,37.0721,2194.56,54.93,123.54,-0.65,2240.28,46.18,2240.28,1
acd03d,N9246N  ,United States,-117.1879,32.8034,1021.08,49.4,91.19,0.0,1028.7,-5.530000000000001,-1211.5800000000002,1
acd0cf,DAL2681 ,United States,-87.3626,38.1996,10050.78,237.47,165.06,0.0,10332.72,188.07,9304.019999999999,1
acd120,DAL1752 ,United States,-69.7162,13.0291,4785.36,207.89,9.11,6.5,4991.1,-29.580000000000013,-5341.619999999999,1
acd1f6,AAL355  ,United States,-89.3048,28.5921,11887.2,251.68,129.78,0.0,12374.88,43.79000000000002,7383.779999999999,1
acd296,AAL1633 ,United States,-111.1176,33.7413,10066.02,257.23,66.92,0.0,10309.86,5.550000000000011,-2065.0199999999986,1
acd481,AAL2431 ,United States,-89.4272,42.1473,8808.72,197.72,267.61,9.75,8862.06,-59.51000000000002,-1447.800000000001,1
acd486,DAL1391 ,United States,-82.7321,41.7125,3749.04,144.98,306.34,-3.9,3771.9,-52.74000000000001,-5090.16,1
acd552,JSX413  ,United States,-115.1668,36.0867,0.0,0.0,11.25,0.0,0.0,-144.98,-3771.9,0
acd5a3,N926NC  ,United States,-96.5873,33.2132,320.04,45.3,181.95,-1.63,327.66,45.3,327.66,1
acd5ad,AAL2904 ,United States,-98.7855,33.9484,8374.38,244.33,120.07,-5.2,8686.8,199.03000000000003,8359.14,1
acd64b,AAL2845 ,United States,-100.1474,34.1373,9753.6,220.25,311.02,-0.33,10088.88,-24.080000000000013,1402.08,1
acd675,SWA3199 ,United States,-97.6807,30.2617,419.1,63.3,178.6,-3.25,434.34,-156.95,-9654.539999999999,1
acd838,AAL2105 ,United States,-82.6787,30.3648,10980.42,229.14,357.56,6.5,11369.04,165.83999999999997,10934.7,1
acd964,AAL2445 ,United States,-86.3611,33.2744,10668.0,242.98,80.62,0.0,11026.14,13.840000000000003,-342.90000000000146,1
acda02,AAL2569 ,United States,-98.973,36.3233,10363.2,196.1,271.8,0.0,10629.9,-46.879999999999995,-396.2399999999998,1
acda2c,SWA3941 ,United States,-117.3523,32.7574,1744.98,131.3,232.32,16.26,1775.46,-64.79999999999998,-8854.439999999999,1
acda41,EDV5071 ,United States,-85.1006,33.0993,3406.14,154.85,53.51,-7.15,3566.16,23.549999999999983,1790.6999999999998,1
acdaec,N9273   ,United States,-83.2171,38.0928,12489.18,245.54,173.26,-0.33,12679.68,90.69,9113.52,1
acdbec,ASA395  ,United States,-121.4391,47.0634,6301.74,159.93,282.07,-8.78,6339.84,-85.60999999999999,-6339.84,1
acdbee,AAL2177 ,United States,-98.1578,33.0285,6812.28,207.32,291.09,8.13,7094.22,47.389999999999986,754.3800000000001,1
acdbf4,DAL3052 ,United States,-84.4339,33.6407,0.0,7.46,0.0,0.0,0.0,-199.85999999999999,-7094.22,0
acdc40,DAL2236 ,United States,-96.2837,42.9562,10668.0,266.17,85.79,0.0,10698.48,258.71000000000004,10698.48,1
acdd03,N928MP  ,United States,-118.3332,33.6406,1348.74,40.43,104.74,-1.3,1356.36,-225.74,-9342.119999999999,1
acdd1b,AAL859  ,United States,-73.8738,40.7749,0.0,3.09,345.94,0.0,0.0,-37.34,-1356.36,0
acdd51,EJA928  ,United States,-102.4865,31.2843,13106.4,187.18,280.29,0.0,13548.36,184.09,13548.36,1
acdf07,N92855  ,United States,-111.8003,33.2655,1074.42,53.3,36.76,0.0,1051.56,-133.88,-12496.800000000001,1
acdfa3,ASA1495 ,United States,-102.218,38.2932,9448.8,277.74,75.63,0.0,9616.44,224.44,8564.880000000001,1
acdfab,DAL1639 ,United States,-81.1392,36.3248,7901.94,218.05,356.35,7.15,8153.4,-59.69,-1463.0400000000009,1
acdfc2,N929BR  ,United States,-104.7012,39.2974,2689.86,70.8,292.65,0.0,2743.2,-147.25,-5410.2,1
acdffc,DAL1514 ,United States,-79.0229,28.4346,10363.2,233.1,186.72,0.0,10751.82,162.3,8008.62,1
ace063,JBU816  ,United States,-84.9614,42.4465,11277.6,279.99,91.79,0.0,11277.6,46.890000000000015,525.7800000000007,1
ace0d2,AAL3181 ,United States,-78.675,35.3411,10668.0,233.99,27.07,0.0,10965.18,-46.0,-312.4200000000001,1
ace108,EJA929  ,United States,-82.5956,31.8001,10919.46,217.75,328.53,-4.55,11269.98,-16.24000000000001,304.7999999999993,1
ace19a,SWA1268 ,United States,-86.7425,36.1105,1173.48,116.23,335.14,20.81,1219.2,-101.52,-10050.779999999999,1
ace1fe,N9290N  ,United States,-81.2491,28.7785,-22.86,30.87,90.95,-1.63,38.1,-85.36,-1181.1000000000001,1
ace2d1,N9296P  ,United States,-119.9569,34.6036,1341.12,81.87,313.73,-0.65,1371.6,51.0,1333.5,1
ace43d,N93KM   ,United States,-122.9513,45.5418,0.0,20.58,306.56,0.0,0.0,-61.290000000000006,-1371.6,1
ace440,N93KQ   ,United States,-90.9711,33.3926,2689.86,88.61,123.87,-0.33,2819.4,68.03,2819.4,1
ace455,N93LL   ,United States,-83.0466,34.9075,670.56,43.87,309.29,1.63,731.52,-44.74,-2087.88,1
ace5b6,AAL1102 ,United States,-85.1211,21.7222,10530.84,244.13,46.11,6.5,11033.76,200.26,10302.24,1
ace5bc,AAL1971 ,United States,-83.2937,28.4516,10660.38,234.57,14.22,0.0,11071.86,-9.560000000000002,38.100000000000364,1
ace5bd,TAI397  ,United States,-81.3366,22.8531,11879.58,225.25,200.17,0.0,12420.6,-9.319999999999993,1348.7399999999998,1
ace6bf,N930MC  ,United States,-86.0214,41.5224,2987.04,105.03,119.33,1.63,3002.28,-120.22,-9418.32,1
ace78f,N930VL  ,United States,-93.2045,36.8427,9144.0,128.24,281.81,0.0,9403.08,23.210000000000008,6400.799999999999,1
ace7aa,SWA448  ,United States,-92.0811,34.6409,12192.0,212.31,340.91,0.0,12512.04,84.07,3108.960000000001,1
ace7bf,EDV5049 ,United States,-80.9295,35.1449,457.2,69.57,356.61,-4.55,548.64,-142.74,-11963.400000000001,1
ace965,PDT5962 ,United States,-85.2673,33.4235,9136.38,222.23,251.23,0.0,9479.28,152.66,8930.640000000001,1
ace96d,AAL1545 ,United States,-81.041,29.6521,12192.0,250.27,156.76,0.0,12603.48,28.04000000000002,3124.199999999999,1
ace9ba,DAL1424 ,United States,-84.446,33.6307,0.0,6.43,270.0,0.0,0.0,-243.84,-12603.48,0
acea6c,LFA684  ,United States,-81.391,29.2388,1981.2,56.1,78.9,-0.98,2103.12,49.67,2103.12,1
aceaa6,N931PA  ,United States,-111.625,33.7571,1630.68,46.71,126.49,3.25,1661.16,-9.39,-441.9599999999998,1
aceb61,SWA2470 ,United States,-120.3939,35.6264,9448.8,216.45,140.79,0.0,9685.02,169.73999999999998,8023.860000000001,1
aced1c,PDT6076 ,United States,-80.9608,35.1463,434.34,74.77,356.05,-5.2,617.22,-141.68,-9067.800000000001,1
aced2b,GLG8395 ,United States,-58.4645,-34.8349,251.46,76.89,282.36,-4.88,342.9,2.1200000000000045,-274.32000000000005,1
aced65,N932DC  ,United States,-81.9103,28.9506,670.56,66.36,97.13,-0.98,762.0,-10.530000000000001,419.1,1
acee23,LFA685  ,United States,-81.2487,28.8809,365.76,55.69,154.86,-3.58,426.72,-10.670000000000002,-335.28,1
aceebc,SKW5322 ,United States,-86.6562,35.4375,4526.28,195.89,186.94,-10.08,4686.3,140.2,4259.58,1
acef18,SWA2012 ,United States,-104.5141,39.6803,2865.12,137.87,180.21,-7.8,2926.08,-58.01999999999998,-1760.2200000000003,1
acf0db,AAL3055 ,United States,-90.2375,42.1209,10363.2,183.35,267.27,0.0,10424.16,45.47999999999999,7498.08,1
acf207,AAL1700 ,United States,-76.4548,40.0447,9753.6,198.69,238.99,0.0,9867.9,15.340000000000003,-556.2600000000002,1
acf261,N933SC  ,United States,-97.0469,32.7175,266.7,28.83,177.95,-1.63,251.46,-169.86,-9616.44,1
acf344,ASH6147 ,United States,-104.5316,37.8116,10980.42,196.32,238.39,-0.33,11178.54,167.49,10927.080000000002,1
acf486,AAL2175 ,United States,-86.8726,21.0358,0.0,9.26,303.75,0.0,0.0,-187.06,-11178.54,0
acf48f,ASA327  ,United States,-113.3009,41.826,11277.6,244.12,134.06,0.0,11376.66,234.86,11376.66,1
acf492,AAL893  ,United States,-81.552,26.0332,5875.02,187.41,104.3,-9.1,6187.44,-56.71000000000001,-5189.22,1
acf563,JSX510  ,United States,-87.0765,28.1032,11277.6,240.61,108.71,0.0,11711.94,53.20000000000002,5524.500000000001,1
acf76f,CXK484  ,United States,-117.9439,34.1105,2103.12,40.84,70.88,-1.63,2164.08,-199.77,-9547.86,1
acf849,AAL3310 ,United States,-97.0299,32.8879,304.8,81.81,178.92,17.56,281.94,40.97,-1882.1399999999999,1
